"","lc_var","exp","cum_exp","cum_pred_lc"
"46",22.9019875865154,0.25,0.00419733442552717,0.000520836016660035
"47",22.9019875865154,0.166,0.00424080569546961,0.00053215853876134
"48",22.9019875865154,0.5,0.00437174325553722,0.000543481060862645
"49",22.9019875865154,0.58,0.00452363082521564,0.00055480358296395
"50",22.9019875865154,0.74,0.0047174184141157,0.000566126105065256
"51",22.9019875865154,0.416,0.00482635846409195,0.000577448627166561
"52",22.9019875865154,0.499,0.00495703414903942,0.000588771149267866
"53",22.9019875865154,1,0.00521890926917463,0.000600093671369171
"54",22.9019875865154,0.333,0.00530611368417965,0.000611416193470476
"55",22.9019875865154,0.249,0.00537132058909332,0.000622738715571781
"56",22.9019875865154,0.249,0.00543652749400699,0.000634061237673086
"57",22.9019875865154,0.666,0.00561093632401704,0.000645383759774391
"58",22.9019875865154,0.066,0.00562822008194596,0.000656706281875696
"59",22.9019875865154,0.833,0.00584636205701859,0.000668028803977001
"60",22.9019875865154,0.833,0.00606450403209122,0.000679351326078307
"61",22.9019875865154,0.389,0.00616637345382382,0.000690673848179612
"62",22.9019875865154,0.259,0.00623419910993884,0.000701996370280917
"63",22.9019875865154,0.077,0.00625436349418925,0.000713318892382222
"64",22.9019875865154,0.583,0.00640703668922808,0.000724641414483527
"65",22.9019875865154,0.784,0.00661234678341409,0.000735963936584832
"66",22.9019875865154,0.75,0.0068087531235155,0.000747286458686137
"67",22.9019875865154,0.151,0.00684829626665591,0.000758608980787442
"68",22.9019875865154,0.203,0.00690145691604336,0.000769931502888748
"69",22.9019875865154,0.023,0.00690748004380647,0.000781254024990053
"70",22.9019875865154,0.592,0.00706251011492652,0.000792576547091358
"71",22.9019875865154,0.499,0.00719318579987399,0.000803899069192663
"72",22.9019875865154,0.091,0.00721701643580629,0.000815221591293968
"73",22.9019875865154,0.916,0.00745689404585014,0.000826544113395273
"74",22.9019875865154,0.916,0.007696771655894,0.000837866635496578
"75",22.9019875865154,1,0.00795864677602921,0.000849189157597883
"76",22.9019875865154,0.135,0.00799399991724746,0.000860511679699188
"77",22.9019875865154,0.71,0.00817993125254346,0.000871834201800494
"78",22.9019875865154,0.21,0.00823492502777186,0.000883156723901799
"79",22.9019875865154,0.666,0.00840933385778191,0.000894479246003104
"80",22.9019875865154,0.25,0.00847480263781571,0.000905801768104409
"81",22.9019875865154,0.5,0.00860574019788332,0.000917124290205714
"82",22.9019875865154,0.416,0.00871468024785956,0.000928446812307019
"83",22.9019875865154,0.374,0.00881262154279013,0.000939769334408324
"84",22.9019875865154,0.055,0.00882702467439757,0.000951091856509629
"85",22.9019875865154,0.583,0.0089796978694364,0.000962414378610934
"86",22.9019875865154,0.166,0.00902316913937884,0.000973736900712239
"87",22.9019875865154,0.196,0.00907449666292534,0.000985059422813545
"88",22.9019875865154,0.514,0.00920910047467484,0.00099638194491485
"89",22.9019875865154,0.825,0.00942514744878639,0.00100770446701615
"90",22.9019875865154,0.666,0.00959955627879644,0.00101902698911746
"91",22.9019875865154,0.083,0.00962129191376767,0.00103034951121877
"92",22.9019875865154,0.916,0.00986116952381152,0.00104167203332007
"93",22.9019875865154,0.4,0.0099659195718656,0.00105299455542138
"94",22.9019875865154,0.666,0.0101403284018757,0.00106431707752268
"95",22.9019875865154,0.916,0.0103802060119195,0.00107563959962399
"96",22.9019875865154,0.166,0.010423677281862,0.00108696212172529
"97",22.9019875865154,0.302,0.0105027635681428,0.0010982846438266
"98",22.9019875865154,0.189,0.0105522579658483,0.0011096071659279
"99",22.9019875865154,0.412,0.010660150515344,0.00112092968802921
"100",22.9019875865154,0.213,0.0107159299159328,0.00113225221013051
"101",22.9019875865154,0.116,0.0107463074298685,0.00114357473223182
"102",22.9019875865154,0.25,0.0108117762099023,0.00115489725433312
"103",22.9019875865154,0.326,0.0108971474990664,0.00116621977643443
"104",22.9019875865154,0.666,0.0110715563290765,0.00117754229853573
"105",22.9019875865154,0.416,0.0111804963790527,0.00118886482063704
"106",22.9019875865154,0.427,0.0112923170553504,0.00120018734273834
"107",22.9019875865154,0.249,0.0113575239602641,0.00121150986483965
"108",22.9019875865154,0.143,0.0113949721024435,0.00122283238694095
"109",22.9019875865154,0.91,0.0116332784617665,0.00123415490904226
"110",22.9019875865154,0.428,0.0117453610131844,0.00124547743114356
"111",22.9019875865154,0.617,0.0119069379623078,0.00125679995324487
"112",22.9019875865154,0.252,0.0119729304925819,0.00126812247534617
"113",22.9019875865154,0.415,0.012081608667438,0.00127944499744748
"114",22.9019875865154,0.278,0.0121544099508356,0.00129076751954878
"115",22.9019875865154,0.181,0.01220180934758,0.00130209004165009
"116",22.9019875865154,0.25,0.0122672781276138,0.00131341256375139
"117",22.9019875865154,0.003,0.0122680637529742,0.0013247350858527
"118",22.9019875865154,0.005,0.0122693731285749,0.001336057607954
"119",22.9019875865154,0.333,0.0123565775435799,0.00134738013005531
"120",22.9019875865154,0.966,0.0126095489096306,0.00135870265215661
"121",22.9019875865154,0.249,0.0126747558145442,0.00137002517425792
"122",22.9019875865154,0.016,0.0126789458164664,0.00138134769635922
"123",22.9019875865154,0.368,0.0127753158606762,0.00139267021846053
"124",22.9019875865154,0.25,0.01284078464071,0.00140399274056183
"125",22.9019875865154,0.491,0.0129693653246963,0.00141531526266314
"126",22.9019875865154,0.489,0.0130974222584425,0.00142663778476444
"127",22.9019875865154,0.916,0.0133372998684863,0.00143796030686575
"128",22.9019875865154,0.118,0.0133682011326623,0.00144928282896705
"129",22.9019875865154,0.749,0.0135643455976435,0.00146060535106836
"130",22.9019875865154,0.23,0.0136245768752746,0.00147192787316966
"131",22.9019875865154,0.166,0.0136680481452171,0.00148325039527097
"132",22.9019875865154,0.416,0.0137769881951933,0.00149457291737227
"133",22.9019875865154,0.166,0.0138204594651358,0.00150589543947358
"134",22.9019875865154,0.405,0.0139265188887905,0.00151721796157488
"135",22.9019875865154,0.423,0.0140372920646077,0.00152854048367619
"136",22.9019875865154,0.233,0.0140983089675992,0.0015398630057775
"137",22.9019875865154,0.666,0.0142727177976093,0.0015511855278788
"138",22.9019875865154,0.5,0.0144036553576769,0.00156250804998011
"139",22.9019875865154,0.26,0.0144717428889121,0.00157383057208141
"140",22.9019875865154,1,0.0147336180090473,0.00158515309418272
"141",22.9019875865154,0.039,0.0147438311387325,0.00159647561628402
"142",22.9019875865154,0.916,0.0149837087487764,0.00160779813838533
"143",22.9019875865154,0.602,0.0151413575710978,0.00161912066048663
"144",22.9019875865154,0.006,0.0151429288218186,0.00163044318258794
"145",22.9019875865154,0.149,0.0151819482147187,0.00164176570468924
"146",22.9019875865154,0.749,0.0153780926797,0.00165308822679055
"147",22.9019875865154,0.008,0.0153801876806611,0.00166441074889185
"148",22.9019875865154,0.652,0.0155509302589893,0.00167573327099316
"149",22.9019875865154,0.114,0.0155807840226847,0.00168705579309446
"150",22.9019875865154,1,0.0158426591428199,0.00169837831519577
"151",22.9019875865154,0.01,0.0158452778940212,0.00170970083729707
"152",22.9019875865154,0.5,0.0159762154540888,0.00172102335939838
"153",22.9019875865154,0.908,0.0162139980631716,0.00173234588149968
"154",22.9019875865154,0.25,0.0162794668432054,0.00174366840360099
"155",22.9019875865154,0.926,0.0165219632044506,0.00175499092570229
"156",22.9019875865154,0.749,0.0167181076694319,0.0017663134478036
"157",22.9019875865154,0.083,0.0167398433044031,0.0017776359699049
"158",22.9019875865154,0.666,0.0169142521344132,0.00178895849200621
"159",22.9019875865154,0.333,0.0170014565494182,0.00180028101410751
"160",22.9019875865154,0.25,0.017066925329452,0.00181160353620882
"161",22.9019875865154,0.166,0.0171103965993944,0.00182292605831012
"162",22.9019875865154,0.724,0.0172999941863723,0.00183424858041143
"163",22.9019875865154,0.083,0.0173217298213436,0.00184557110251273
"164",22.9019875865154,0.002,0.0173222535715838,0.00185689362461404
"165",22.9019875865154,0.416,0.0174311936215601,0.00186821614671534
"166",22.9019875865154,0.136,0.0174668086378985,0.00187953866881665
"167",22.9019875865154,0.083,0.0174885442728697,0.00189086119091795
"168",22.9019875865154,0.416,0.0175974843228459,0.00190218371301926
"169",22.9019875865154,0.035,0.0176066499520507,0.00191350623512056
"170",22.9019875865154,0.035,0.0176158155812554,0.00192482875722187
"171",22.9019875865154,0.166,0.0176592868511978,0.00193615127932317
"172",22.9019875865154,0.661,0.0178323863056072,0.00194747380142448
"173",22.9019875865154,0.083,0.0178541219405784,0.00195879632352578
"174",22.9019875865154,0.083,0.0178758575755497,0.00197011884562709
"175",22.9019875865154,0.041,0.0178865944554752,0.00198144136772839
"176",22.9019875865154,0.333,0.0179737988704802,0.0019927638898297
"177",22.9019875865154,0.338,0.0180623126610859,0.002004086411931
"178",22.9019875865154,0.088,0.0180853576716578,0.00201540893403231
"179",22.9019875865154,0.21,0.0181403514468862,0.00202673145613361
"180",22.9019875865154,0.577,0.0182914533912042,0.00203805397823492
"181",22.9019875865154,0.002,0.0182919771414445,0.00204937650033623
"182",22.9019875865154,0.499,0.018422652826392,0.00206069902243753
"183",22.9019875865154,0.43,0.0185352591280501,0.00207202154453884
"184",22.9019875865154,0.091,0.0185590897639824,0.00208334406664014
"185",22.9019875865154,0.416,0.0186680298139587,0.00209466658874145
"186",22.9019875865154,0.5,0.0187989673740263,0.00210598911084275
"187",22.9019875865154,0.572,0.0189487599427436,0.00211731163294406
"188",22.9019875865154,0.178,0.0189953737141277,0.00212863415504536
"189",22.9019875865154,0.508,0.0191284062751564,0.00213995667714667
"190",22.9019875865154,0.166,0.0191718775450988,0.00215127919924797
"191",22.9019875865154,0.341,0.0192611769610649,0.00216260172134928
"192",22.9019875865154,0.583,0.0194138501561038,0.00217392424345058
"193",22.9019875865154,0.166,0.0194573214260462,0.00218524676555189
"194",22.9019875865154,0.499,0.0195879971109937,0.00219656928765319
"195",22.9019875865154,0.5,0.0197189346710613,0.0022078918097545
"196",22.9019875865154,0.583,0.0198716078661001,0.0022192143318558
"197",22.9019875865154,0.039,0.0198818209957854,0.00223053685395711
"198",22.9019875865154,0.127,0.0199150791360426,0.00224185937605841
"199",22.9019875865154,0.583,0.0200677523310814,0.00225318189815972
"200",22.9019875865154,0.333,0.0201549567460864,0.00226450442026102
"201",22.9019875865154,0.916,0.0203948343561303,0.00227582694236233
"202",22.9019875865154,0.416,0.0205037744061065,0.00228714946446363
"203",22.9019875865154,0.416,0.0206127144560828,0.00229847198656494
"204",22.9019875865154,0.804,0.0208232620526715,0.00230979450866624
"205",22.9019875865154,0.073,0.0208423789364413,0.00232111703076755
"206",22.9019875865154,0.166,0.0208858502063838,0.00233243955286885
"207",22.9019875865154,0.333,0.0209730546213888,0.00234376207497016
"208",22.9019875865154,0.5,0.0211039921814564,0.00235508459707146
"209",22.9019875865154,0.094,0.0211286084427491,0.00236640711917277
"210",22.9019875865154,0.583,0.021281281637788,0.00237772964127407
"211",22.9019875865154,0.568,0.0214300267060248,0.00238905216337538
"212",22.9019875865154,0.833,0.0216481686810974,0.00240037468547668
"213",22.9019875865154,0.5,0.021779106241165,0.00241169720757799
"214",22.9019875865154,0.663,0.0219527294458146,0.00242301972967929
"215",22.9019875865154,0.366,0.0220485757397841,0.0024343422517806
"216",22.9019875865154,0.319,0.0221321139031073,0.0024456647738819
"217",22.9019875865154,0.62,0.0222944764775911,0.00245698729598321
"218",22.9019875865154,0.416,0.0224034165275673,0.00246830981808451
"219",22.9019875865154,0.333,0.0224906209425724,0.00247963234018582
"220",22.9019875865154,0.117,0.0225212603316282,0.00249095486228712
"221",22.9019875865154,0.791,0.0227284035516551,0.00250227738438843
"222",22.9019875865154,0.417,0.0228376054767515,0.00251359990648973
"223",22.9019875865154,0.333,0.0229248098917565,0.00252492242859104
"224",22.9019875865154,0.196,0.022976137415303,0.00253624495069234
"225",22.9019875865154,0.3,0.0230546999513436,0.00254756747279365
"226",22.9019875865154,0.833,0.0232728419264162,0.00255888999489496
"227",22.9019875865154,0.083,0.0232945775613875,0.00257021251699626
"228",22.9019875865154,0.763,0.0234943882780506,0.00258153503909757
"229",22.9019875865154,0.333,0.0235815926930556,0.00259285756119887
"230",22.9019875865154,0.749,0.0237777371580369,0.00260418008330018
"231",22.9019875865154,0.002,0.0237782609082772,0.00261550260540148
"232",22.9019875865154,0.027,0.0237853315365208,0.00262682512750279
"233",22.9019875865154,0.691,0.0239662872445343,0.00263814764960409
"234",22.9019875865154,0.833,0.0241844292196069,0.0026494701717054
"235",22.9019875865154,0.083,0.0242061648545781,0.0026607926938067
"236",22.9019875865154,0.31,0.02428734614182,0.00267211521590801
"237",22.9019875865154,0.95,0.0245361275059485,0.00268343773800931
"238",22.9019875865154,1,0.0247980026260837,0.00269476026011062
"239",22.9019875865154,0.5,0.0249289401861513,0.00270608278221192
"240",22.9019875865154,0.181,0.0249763395828958,0.00271740530431323
"241",22.9019875865154,0.666,0.0251507484129058,0.00272872782641453
"242",22.9019875865154,0.023,0.0251567715406689,0.00274005034851584
"243",22.9019875865154,0.069,0.0251748409239583,0.00275137287061714
"244",22.9019875865154,1,0.0254367160440935,0.00276269539271845
"245",22.9019875865154,0.039,0.0254469291737788,0.00277401791481975
"246",22.9019875865154,0.189,0.0254964235714843,0.00278534043692106
"247",22.9019875865154,0.366,0.0255922698654538,0.00279666295902236
"248",22.9019875865154,0.442,0.0257080186685536,0.00280798548112367
"249",22.9019875865154,0.467,0.0258303143496567,0.00281930800322497
"250",22.9019875865154,0.046,0.0258423606051829,0.00283063052532628
"251",22.9019875865154,0.784,0.0260476706993689,0.00284195304742758
"252",22.9019875865154,0.166,0.0260911419693114,0.00285327556952889
"253",22.9019875865154,0.166,0.0261346132392538,0.00286459809163019
"254",22.9019875865154,0.666,0.0263090220692639,0.0028759206137315
"255",22.9019875865154,0.749,0.0265051665342451,0.0028872431358328
"256",22.9019875865154,0.822,0.0267204278829963,0.00289856565793411
"257",22.9019875865154,0.154,0.0267607566514971,0.00290988818003541
"258",22.9019875865154,0.305,0.0268406285631384,0.00292121070213672
"259",22.9019875865154,0.172,0.0268856710838016,0.00293253322423802
"260",22.9019875865154,0.45,0.0270035148878625,0.00294385574633933
"261",22.9019875865154,0.416,0.0271124549378387,0.00295517826844063
"262",22.9019875865154,0.75,0.0273088612779401,0.00296650079054194
"263",22.9019875865154,0.833,0.0275270032530127,0.00297782331264324
"264",22.9019875865154,0.249,0.0275922101579264,0.00298914583474455
"265",22.9019875865154,0.833,0.027810352132999,0.00300046835684585
"266",22.9019875865154,0.249,0.0278755590379127,0.00301179087894716
"267",22.9019875865154,0.583,0.0280282322329515,0.00302311340104846
"268",22.9019875865154,0.166,0.028071703502894,0.00303443592314977
"269",22.9019875865154,0.583,0.0282243766979328,0.00304575844525108
"270",22.9019875865154,0.833,0.0284425186730054,0.00305708096735238
"271",22.9019875865154,0.192,0.0284927986960714,0.00306840348945368
"272",22.9019875865154,0.497,0.0286229506307786,0.00307972601155499
"273",22.9019875865154,0.281,0.0286965375395366,0.0030910485336563
"274",22.9019875865154,0.805,0.0289073470112454,0.0031023710557576
"275",22.9019875865154,0.916,0.0291472246212893,0.00311369357785891
"276",22.9019875865154,0.389,0.0292490940430219,0.00312501609996021
"277",22.9019875865154,0.819,0.0294635697664126,0.00313633862206152
"278",22.9019875865154,0.716,0.0296510723524294,0.00314766114416282
"279",22.9019875865154,0.177,0.0296974242486934,0.00315898366626413
"280",22.9019875865154,0.259,0.0297652499048084,0.00317030618836543
"281",22.9019875865154,0.499,0.0298959255897559,0.00318162871046674
"282",22.9019875865154,0.499,0.0300266012747033,0.00319295123256804
"283",22.9019875865154,0.202,0.0300795000489706,0.00320427375466935
"284",22.9019875865154,0.499,0.0302101757339181,0.00321559627677065
"285",22.9019875865154,0.577,0.0303612776782361,0.00322691879887196
"286",22.9019875865154,0.143,0.0303987258204155,0.00323824132097326
"287",22.9019875865154,0.506,0.0305312346312039,0.00324956384307457
"288",22.9019875865154,0.333,0.0306184390462089,0.00326088636517587
"289",22.9019875865154,0.733,0.030810393509268,0.00327220888727718
"290",22.9019875865154,0.249,0.0308756004141817,0.00328353140937848
"291",22.9019875865154,0.833,0.0310937423892543,0.00329485393147979
"292",22.9019875865154,0.525,0.0312312268273253,0.00330617645358109
"293",22.9019875865154,0.576,0.0313820668965232,0.0033174989756824
"294",22.9019875865154,0.249,0.0314472738014369,0.0033288214977837
"295",22.9019875865154,0.2,0.0314996488254639,0.00334014401988501
"296",22.9019875865154,0.676,0.0316766764066753,0.00335146654198631
"297",22.9019875865154,0.5,0.0318076139667429,0.00336278906408762
"298",22.9019875865154,0.102,0.0318343252289967,0.00337411158618892
"299",22.9019875865154,0.517,0.0319697146661066,0.00338543410829023
"300",22.9019875865154,0.763,0.0321695253827698,0.00339675663039153
"301",22.9019875865154,0.097,0.0321949272694229,0.00340807915249284
"302",22.9019875865154,0.577,0.0323460292137409,0.00341940167459414
"303",22.9019875865154,0.333,0.0324332336287459,0.00343072419669545
"304",22.9019875865154,0.249,0.0324984405336596,0.00344204671879675
"305",22.9019875865154,0.416,0.0326073805836358,0.00345336924089806
"306",22.9019875865154,0.833,0.0328255225587085,0.00346469176299936
"307",22.9019875865154,0.374,0.032923463853639,0.00347601428510067
"308",22.9019875865154,0.499,0.0330541395385865,0.00348733680720197
"309",22.9019875865154,0.749,0.0332502840035678,0.00349865932930328
"310",22.9019875865154,0.689,0.033430715961341,0.00350998185140458
"311",22.9019875865154,0.333,0.033517920376346,0.00352130437350589
"312",22.9019875865154,0.749,0.0337140648413272,0.00353262689560719
"313",22.9019875865154,0.002,0.0337145885915675,0.0035439494177085
"314",22.9019875865154,0.252,0.0337805811218416,0.00355527193980981
"315",22.9019875865154,0.907,0.0340181018558042,0.00356659446191111
"316",22.9019875865154,0.749,0.0342142463207855,0.00357791698401241
"317",22.9019875865154,0.696,0.0343965114043996,0.00358923950611372
"318",22.9019875865154,0.416,0.0345054514543759,0.00360056202821503
"319",22.9019875865154,0.308,0.0345861089913775,0.00361188455031633
"320",22.9019875865154,0.083,0.0346078446263487,0.00362320707241764
"321",22.9019875865154,1,0.0348697197464839,0.00363452959451894
"322",22.9019875865154,0.875,0.0350988604766022,0.00364585211662025
"323",22.9019875865154,0.833,0.0353170024516749,0.00365717463872155
"324",22.9019875865154,0.382,0.0354170387475665,0.00366849716082286
"325",22.9019875865154,0.833,0.0356351807226392,0.00367981968292416
"326",22.9019875865154,0.93,0.0358787245843649,0.00369114220502547
"327",22.9019875865154,0.5,0.0360096621444325,0.00370246472712677
"328",22.9019875865154,0.663,0.0361832853490821,0.00371378724922808
"329",22.9019875865154,1,0.0364451604692174,0.00372510977132938
"330",22.9019875865154,0.149,0.0364841798621175,0.00373643229343069
"331",22.9019875865154,0.117,0.0365148192511733,0.00374775481553199
"332",22.9019875865154,0.583,0.0366674924462122,0.0037590773376333
"333",22.9019875865154,0.174,0.0367130587171157,0.0037703998597346
"334",22.9019875865154,0.166,0.0367565299870581,0.00378172238183591
"335",22.9019875865154,0.016,0.0367607199889803,0.00379304490393721
"336",22.9019875865154,0.749,0.0369568644539616,0.00380436742603852
"337",22.9019875865154,0.333,0.0370440688689666,0.00381568994813982
"338",22.9019875865154,1,0.0373059439891018,0.00382701247024113
"339",22.9019875865154,0.833,0.0375240859641744,0.00383833499234243
"340",22.9019875865154,0.249,0.0375892928690881,0.00384965751444374
"341",22.9019875865154,0.749,0.0377854373340694,0.00386098003654504
"342",22.9019875865154,0.441,0.037900924262049,0.00387230255864635
"343",22.9019875865154,0.736,0.0380936643504685,0.00388362508074765
"344",22.9019875865154,0.25,0.0381591331305023,0.00389494760284896
"345",22.9019875865154,0.166,0.0382026044004448,0.00390627012495026
"346",22.9019875865154,0.749,0.038398748865426,0.00391759264705157
"347",22.9019875865154,0.617,0.0385603258145495,0.00392891516915287
"348",22.9019875865154,0.916,0.0388002034245933,0.00394023769125418
"349",22.9019875865154,0.25,0.0388656722046271,0.00395156021335548
"350",22.9019875865154,0.499,0.0389963478895746,0.00396288273545679
"351",22.9019875865154,0.214,0.0390523891652835,0.00397420525755809
"352",22.9019875865154,0.749,0.0392485336302648,0.0039855277796594
"353",22.9019875865154,0.684,0.0394276562124373,0.0039968503017607
"354",22.9019875865154,0.003,0.0394284418377977,0.00400817282386201
"355",22.9019875865154,0.174,0.0394740081087012,0.00401949534596331
"356",22.9019875865154,0.08,0.039494958118312,0.00403081786806462
"357",22.9019875865154,0.01,0.0394975768695134,0.00404214039016592
"358",22.9019875865154,0.916,0.0397374544795572,0.00405346291226723
"359",22.9019875865154,0.5,0.0398683920396248,0.00406478543436853
"360",22.9019875865154,0.75,0.0400647983797263,0.00407610795646984
"361",22.9019875865154,0.497,0.0401949503144335,0.00408743047857114
"362",22.9019875865154,0.583,0.0403476235094723,0.00409875300067245
"363",22.9019875865154,0.028,0.0403549560128361,0.00411007552277376
"364",22.9019875865154,0.083,0.0403766916478073,0.00412139804487506
"365",22.9019875865154,1,0.0406385667679425,0.00413272056697637
"366",22.9019875865154,0.416,0.0407475068179187,0.00414404308907767
"367",22.9019875865154,0.166,0.0407909780878612,0.00415536561117898
"368",22.9019875865154,0.725,0.0409808375499592,0.00416668813328028
"369",22.9019875865154,0.275,0.0410528532079964,0.00417801065538159
"370",22.9019875865154,0.5,0.041183790768064,0.00418933317748289
"371",22.9019875865154,0.588,0.0413377733387035,0.0042006556995842
"372",22.9019875865154,0.447,0.041454831517404,0.0042119782216855
"373",22.9019875865154,0.666,0.041629240347414,0.00422330074378681
"374",22.9019875865154,0.416,0.0417381803973903,0.00423462326588811
"375",22.9019875865154,0.666,0.0419125892274003,0.00424594578798942
"376",22.9019875865154,0.109,0.041941133615495,0.00425726831009072
"377",22.9019875865154,0.161,0.0419832955098368,0.00426859083219203
"378",22.9019875865154,0.28,0.0420566205434747,0.00427991335429333
"379",22.9019875865154,0.749,0.0422527650084559,0.00429123587639464
"380",22.9019875865154,0.363,0.042347825677065,0.00430255839849594
"381",22.9019875865154,0.028,0.0423551581804288,0.00431388092059725
"382",22.9019875865154,0.038,0.042365109434994,0.00432520344269855
"383",22.9019875865154,0.042,0.0423761081900396,0.00433652596479986
"384",22.9019875865154,0.18,0.042423245711664,0.00434784848690116
"385",22.9019875865154,0.469,0.0425460651430074,0.00435917100900247
"386",22.9019875865154,0.058,0.0425612538999752,0.00437049353110377
"387",22.9019875865154,0.11,0.0425900601631901,0.00438181605320508
"388",22.9019875865154,0.592,0.0427450902343101,0.00439313857530638
"389",22.9019875865154,0.688,0.0429252603169632,0.00440446109740769
"390",22.9019875865154,0.499,0.0430559360019106,0.00441578361950899
"391",22.9019875865154,0.25,0.0431214047819444,0.0044271061416103
"392",22.9019875865154,0.266,0.0431910635639004,0.0044384286637116
"393",22.9019875865154,0.583,0.0433437367589392,0.00444975118581291
"394",22.9019875865154,0.803,0.0435540224804078,0.00446107370791421
"395",22.9019875865154,0.499,0.0436846981653553,0.00447239623001552
"396",22.9019875865154,0.166,0.0437281694352977,0.00448371875211682
"397",22.9019875865154,0.33,0.0438145882249424,0.00449504127421813
"398",22.9019875865154,0.799,0.0440238264459304,0.00450636379631943
"399",22.9019875865154,0.275,0.0440958421039676,0.00451768631842074
"400",22.9019875865154,0.419,0.0442055677793042,0.00452900884052204
"401",22.9019875865154,0.147,0.0442440634219641,0.00454033136262335
"402",22.9019875865154,0.469,0.0443668828533075,0.00455165388472465
"403",22.9019875865154,0.002,0.0443674066035478,0.00456297640682596
"404",22.9019875865154,0.583,0.0445200797985866,0.00457429892892727
"405",22.9019875865154,0.11,0.0445488860618015,0.00458562145102857
"406",22.9019875865154,0.833,0.0447670280368741,0.00459694397312988
"407",22.9019875865154,0.628,0.044931485612319,0.00460826649523118
"408",22.9019875865154,0.75,0.0451278919524204,0.00461958901733248
"409",22.9019875865154,0.419,0.0452376176277571,0.00463091153943379
"410",22.9019875865154,0.333,0.0453248220427621,0.0046422340615351
"411",22.9019875865154,0.359,0.0454188352108907,0.0046535565836364
"412",22.9019875865154,0.299,0.0454971358718111,0.00466487910573771
"413",22.9019875865154,0.729,0.0456880428343897,0.00467620162783901
"414",22.9019875865154,0.061,0.0457040172167179,0.00468752414994032
"415",22.9019875865154,0.302,0.0457831035029987,0.00469884667204162
"416",22.9019875865154,0.583,0.0459357766980376,0.00471016919414293
"417",22.9019875865154,0.002,0.0459363004482778,0.00472149171624423
"418",22.9019875865154,0.499,0.0460669761332253,0.00473281423834554
"419",22.9019875865154,0.236,0.0461287786615772,0.00474413676044684
"420",22.9019875865154,0.749,0.0463249231265585,0.00475545928254815
"421",22.9019875865154,0.521,0.0464613600641489,0.00476678180464945
"422",22.9019875865154,0.413,0.0465695144887648,0.00477810432675076
"423",22.9019875865154,0.166,0.0466129857587072,0.00478942684885206
